filepath,width,height,bboxes,class,x1,x2,y1,y2
data/train/,1024,1024,,xmm_newton,168,648,440,839
data/train/,1024,1024,,xmm_newton,523,523,954,887
data/train/,1024,1024,,xmm_newton,249,0,887,1024
data/train/,1024,1024,,xmm_newton,110,9,903,570
data/train/,1024,1024,,xmm_newton,629,499,841,723
data/train/,1024,1024,,xmm_newton,576,180,682,379
data/train/,1024,1024,,xmm_newton,500,293,1024,496
data/train/,1024,1024,,xmm_newton,56,193,887,614
data/train/,1024,1024,,xmm_newton,508,573,610,720
data/train/,1024,1024,,xmm_newton,564,582,1024,967
data/train/,1024,1024,,xmm_newton,249,159,1024,865
data/train/,1024,1024,,xmm_newton,473,414,1024,721
data/train/,1024,1024,,xmm_newton,280,0,925,552
data/train/,1024,1024,,xmm_newton,316,163,525,350
data/train/,1024,1024,,xmm_newton,477,165,701,457
data/train/,1024,1024,,xmm_newton,273,47,573,501
data/train/,1024,1024,,xmm_newton,48,237,258,521
data/train/,1024,1024,,xmm_newton,268,526,980,1004
data/train/,1024,1024,,xmm_newton,484,385,867,650
data/train/,1024,1024,,xmm_newton,574,390,769,486
data/train/,1024,1024,,xmm_newton,491,559,696,833
data/train/,1024,1024,,xmm_newton,382,295,605,491
data/train/,1024,1024,,xmm_newton,330,498,447,568
data/train/,1024,1024,,xmm_newton,172,132,647,652
data/train/,1024,1024,,xmm_newton,706,148,833,308
data/train/,1024,1024,,xmm_newton,621,688,711,914
data/train/,1024,1024,,xmm_newton,615,352,824,452
data/train/,1024,1024,,xmm_newton,80,196,326,327
data/train/,1024,1024,,xmm_newton,202,316,557,417
data/train/,1024,1024,,xmm_newton,463,381,773,743
data/train/,1024,1024,,xmm_newton,346,473,529,803
data/train/,1024,1024,,xmm_newton,236,275,442,404
data/train/,1024,1024,,xmm_newton,569,298,629,517
data/train/,1024,1024,,xmm_newton,707,678,767,801
data/train/,1024,1024,,xmm_newton,542,256,618,344
data/train/,1024,1024,,xmm_newton,454,661,644,874
data/train/,1024,1024,,xmm_newton,248,679,426,888
data/train/,1024,1024,,xmm_newton,454,553,591,741
data/train/,1024,1024,,xmm_newton,151,166,595,414
data/train/,1024,1024,,xmm_newton,0,588,549,1024
data/train/,1024,1024,,xmm_newton,592,313,746,443
data/train/,1024,1024,,xmm_newton,717,220,849,436
data/train/,1024,1024,,xmm_newton,182,175,373,328
data/train/,1024,1024,,xmm_newton,503,553,809,745
data/train/,1024,1024,,xmm_newton,127,384,332,671
data/train/,1024,1024,,xmm_newton,57,478,366,824
data/train/,1024,1024,,xmm_newton,231,820,526,1024
data/train/,1024,1024,,xmm_newton,658,438,830,834
data/train/,1024,1024,,xmm_newton,74,504,312,681
data/train/,1024,1024,,xmm_newton,545,224,715,363
data/train/,1024,1024,,xmm_newton,96,339,334,690
data/train/,1024,1024,,xmm_newton,170,230,333,372
data/train/,1024,1024,,xmm_newton,119,415,344,556
data/train/,1024,1024,,xmm_newton,484,348,847,597
data/train/,1024,1024,,xmm_newton,534,540,737,682
data/train/,1024,1024,,xmm_newton,134,342,873,919
data/train/,1024,1024,,xmm_newton,0,310,823,756
data/train/,1024,1024,,xmm_newton,301,473,604,688
data/train/,1024,1024,,xmm_newton,394,301,780,1024
data/train/,1024,1024,,xmm_newton,538,328,879,557
data/train/,1024,1024,,xmm_newton,252,305,345,450
data/train/,1024,1024,,xmm_newton,526,545,893,820
data/train/,1024,1024,,xmm_newton,593,207,760,323
data/train/,1024,1024,,xmm_newton,818,79,1024,806
data/train/,1024,1024,,xmm_newton,546,392,672,464
data/train/,1024,1024,,xmm_newton,160,448,451,660
data/train/,1024,1024,,xmm_newton,475,234,690,551
data/train/,1024,1024,,xmm_newton,586,418,772,597
data/train/,1024,1024,,xmm_newton,328,531,1024,979
data/train/,1024,1024,,xmm_newton,249,0,527,625
data/train/,1024,1024,,xmm_newton,417,294,482,415
data/train/,1024,1024,,xmm_newton,511,600,599,676
data/train/,1024,1024,,xmm_newton,393,630,432,722
data/train/,1024,1024,,xmm_newton,658,645,907,719
data/train/,1024,1024,,xmm_newton,624,627,906,721
data/train/,1024,1024,,xmm_newton,733,90,950,330
data/train/,1024,1024,,xmm_newton,180,618,289,759
data/train/,1024,1024,,xmm_newton,218,463,604,734
data/train/,1024,1024,,xmm_newton,222,169,326,306
data/train/,1024,1024,,xmm_newton,381,391,769,759
data/train/,1024,1024,,xmm_newton,312,680,511,801
data/train/,1024,1024,,xmm_newton,325,180,392,405
data/train/,1024,1024,,xmm_newton,328,449,453,529
data/train/,1024,1024,,xmm_newton,323,514,469,677
data/train/,1024,1024,,xmm_newton,428,475,757,565
data/train/,1024,1024,,xmm_newton,567,631,754,804
data/train/,1024,1024,,xmm_newton,466,448,549,751
data/train/,1024,1024,,xmm_newton,553,629,1003,879
data/train/,1024,1024,,xmm_newton,355,498,552,698
data/train/,1024,1024,,xmm_newton,133,421,298,656
data/train/,1024,1024,,xmm_newton,159,215,324,306
data/train/,1024,1024,,xmm_newton,93,446,442,850
data/train/,1024,1024,,xmm_newton,565,697,786,801
data/train/,1024,1024,,xmm_newton,176,527,412,694
data/train/,1024,1024,,xmm_newton,412,421,821,604
data/train/,1024,1024,,xmm_newton,114,473,841,1024
data/train/,1024,1024,,xmm_newton,223,127,573,461
data/train/,1024,1024,,xmm_newton,176,317,337,532
data/train/,1024,1024,,xmm_newton,322,0,1024,363
data/train/,1024,1024,,xmm_newton,199,677,350,855
data/train/,1024,1024,,xmm_newton,176,0,1024,925
data/train/,1024,1024,,xmm_newton,315,563,521,658
data/train/,1024,1024,,xmm_newton,425,183,568,407
data/train/,1024,1024,,xmm_newton,596,292,907,491
data/train/,1024,1024,,xmm_newton,395,558,584,654
data/train/,1024,1024,,xmm_newton,623,454,680,570
data/train/,1024,1024,,xmm_newton,55,684,619,988
data/train/,1024,1024,,xmm_newton,277,365,343,536
data/train/,1024,1024,,xmm_newton,251,489,561,870
data/train/,1024,1024,,xmm_newton,407,276,679,457
data/train/,1024,1024,,xmm_newton,125,466,256,659
data/train/,1024,1024,,xmm_newton,50,280,503,846
data/train/,1024,1024,,xmm_newton,658,373,801,623
data/train/,1024,1024,,xmm_newton,180,332,486,911
data/train/,1024,1024,,xmm_newton,218,214,1024,1024
data/train/,1024,1024,,xmm_newton,468,267,614,317
data/train/,1024,1024,,xmm_newton,260,587,468,657
data/train/,1024,1024,,xmm_newton,449,583,535,731
data/train/,1024,1024,,xmm_newton,175,0,698,449
data/train/,1024,1024,,xmm_newton,533,649,696,827
data/train/,1024,1024,,xmm_newton,657,373,1024,1024
data/train/,1024,1024,,xmm_newton,569,221,671,510
data/train/,1024,1024,,xmm_newton,627,444,823,575
data/train/,1024,1024,,xmm_newton,167,265,357,322
data/train/,1024,1024,,xmm_newton,329,310,488,512
data/train/,1024,1024,,xmm_newton,85,426,991,1024
data/train/,1024,1024,,xmm_newton,471,744,654,1024
data/train/,1024,1024,,xmm_newton,759,409,866,546
data/train/,1024,1024,,xmm_newton,543,467,689,592
data/train/,1024,1024,,xmm_newton,0,170,691,744
data/train/,1024,1024,,xmm_newton,179,417,324,518
data/train/,1024,1024,,xmm_newton,26,752,283,922
data/train/,1024,1024,,xmm_newton,423,624,577,669
data/train/,1024,1024,,xmm_newton,306,226,601,495
data/train/,1024,1024,,xmm_newton,404,372,645,686
data/train/,1024,1024,,xmm_newton,0,63,724,800
data/train/,1024,1024,,xmm_newton,184,125,456,495
data/train/,1024,1024,,xmm_newton,275,458,397,607
data/train/,1024,1024,,xmm_newton,514,546,654,763
data/train/,1024,1024,,xmm_newton,626,266,801,374
data/train/,1024,1024,,xmm_newton,263,347,418,578
data/train/,1024,1024,,xmm_newton,0,81,853,1024
data/train/,1024,1024,,xmm_newton,488,301,1024,655
data/train/,1024,1024,,xmm_newton,584,723,774,952
data/train/,1024,1024,,xmm_newton,372,119,567,465
data/train/,1024,1024,,xmm_newton,262,387,362,757
data/train/,1024,1024,,xmm_newton,686,622,821,715
data/train/,1024,1024,,xmm_newton,290,369,368,512
data/train/,1024,1024,,xmm_newton,453,575,806,1024
data/train/,1024,1024,,xmm_newton,467,105,663,239
data/train/,1024,1024,,xmm_newton,273,363,447,569
data/train/,1024,1024,,xmm_newton,311,343,470,692
data/train/,1024,1024,,xmm_newton,682,655,906,739
data/train/,1024,1024,,xmm_newton,660,272,810,447
data/train/,1024,1024,,xmm_newton,678,784,805,894
data/train/,1024,1024,,xmm_newton,431,327,725,1004
data/train/,1024,1024,,xmm_newton,418,353,553,573
data/train/,1024,1024,,xmm_newton,218,610,357,721
data/train/,1024,1024,,xmm_newton,183,229,335,382
data/train/,1024,1024,,xmm_newton,705,519,869,586
data/train/,1024,1024,,xmm_newton,425,629,568,728
data/train/,1024,1024,,xmm_newton,0,526,512,851
data/train/,1024,1024,,xmm_newton,750,450,994,653
data/train/,1024,1024,,xmm_newton,375,198,630,509
data/train/,1024,1024,,xmm_newton,703,469,868,520
data/train/,1024,1024,,xmm_newton,239,157,1024,1024
data/train/,1024,1024,,xmm_newton,271,208,534,404
data/train/,1024,1024,,xmm_newton,506,377,599,498
data/train/,1024,1024,,xmm_newton,255,262,527,415
data/train/,1024,1024,,xmm_newton,384,555,470,640
data/train/,1024,1024,,xmm_newton,48,608,368,795
data/train/,1024,1024,,xmm_newton,319,181,428,435
data/train/,1024,1024,,xmm_newton,463,39,1024,445
data/train/,1024,1024,,xmm_newton,332,587,1024,909
data/train/,1024,1024,,xmm_newton,429,317,690,466
data/train/,1024,1024,,xmm_newton,200,692,641,934
data/train/,1024,1024,,xmm_newton,280,573,417,912
data/train/,1024,1024,,xmm_newton,449,349,589,599
data/train/,1024,1024,,xmm_newton,632,446,774,481
data/train/,1024,1024,,xmm_newton,551,632,716,816
data/train/,1024,1024,,xmm_newton,426,254,539,351
data/train/,1024,1024,,xmm_newton,336,251,455,354
data/train/,1024,1024,,xmm_newton,110,34,360,215
data/train/,1024,1024,,xmm_newton,217,524,352,723
data/train/,1024,1024,,xmm_newton,187,88,631,346
data/train/,1024,1024,,xmm_newton,128,324,276,474
data/train/,1024,1024,,xmm_newton,624,435,795,576
data/train/,1024,1024,,xmm_newton,591,570,740,653
data/train/,1024,1024,,xmm_newton,672,302,826,475
data/train/,1024,1024,,xmm_newton,575,202,853,644
data/train/,1024,1024,,xmm_newton,615,264,996,816
data/train/,1024,1024,,xmm_newton,186,122,889,612
data/train/,1024,1024,,xmm_newton,140,45,1024,661
data/train/,1024,1024,,xmm_newton,214,245,948,1024
data/train/,1024,1024,,xmm_newton,383,461,751,818
data/train/,1024,1024,,xmm_newton,206,268,451,464
data/train/,1024,1024,,xmm_newton,438,516,543,735
data/train/,1024,1024,,xmm_newton,370,261,995,664
data/train/,1024,1024,,xmm_newton,460,220,684,550
data/train/,1024,1024,,xmm_newton,312,427,548,657
data/train/,1024,1024,,xmm_newton,302,569,439,679
data/train/,1024,1024,,xmm_newton,686,119,1024,521
data/train/,1024,1024,,xmm_newton,528,328,723,827
data/train/,1024,1024,,xmm_newton,430,314,714,538
data/train/,1024,1024,,xmm_newton,608,489,730,599
data/train/,1024,1024,,xmm_newton,450,0,917,595
data/train/,1024,1024,,xmm_newton,756,122,881,261
data/train/,1024,1024,,xmm_newton,84,379,419,910
data/train/,1024,1024,,xmm_newton,730,0,935,276
data/train/,1024,1024,,xmm_newton,0,590,333,1024
data/train/,1024,1024,,xmm_newton,109,389,454,570
data/train/,1024,1024,,xmm_newton,146,512,952,894
data/train/,1024,1024,,xmm_newton,235,262,562,493
data/train/,1024,1024,,xmm_newton,412,95,529,298
data/train/,1024,1024,,xmm_newton,627,667,780,768
data/train/,1024,1024,,xmm_newton,254,464,407,695
data/train/,1024,1024,,xmm_newton,259,604,539,768
data/train/,1024,1024,,xmm_newton,388,286,558,412
data/train/,1024,1024,,xmm_newton,591,218,805,460
data/train/,1024,1024,,xmm_newton,705,743,768,937
data/train/,1024,1024,,xmm_newton,307,613,503,839
data/train/,1024,1024,,xmm_newton,327,455,420,604
data/train/,1024,1024,,xmm_newton,597,594,740,786
data/train/,1024,1024,,xmm_newton,551,412,962,1024
data/train/,1024,1024,,xmm_newton,386,245,532,438
data/train/,1024,1024,,xmm_newton,485,768,608,944
data/train/,1024,1024,,xmm_newton,564,199,617,357
data/train/,1024,1024,,xmm_newton,125,423,285,514
data/train/,1024,1024,,xmm_newton,294,431,403,528
data/train/,1024,1024,,xmm_newton,234,319,390,499
data/train/,1024,1024,,xmm_newton,645,337,990,884
data/train/,1024,1024,,xmm_newton,706,723,854,825
data/train/,1024,1024,,xmm_newton,162,64,721,612
data/train/,1024,1024,,xmm_newton,385,624,515,705
data/train/,1024,1024,,xmm_newton,194,152,417,564
data/train/,1024,1024,,xmm_newton,125,613,315,677
data/train/,1024,1024,,xmm_newton,652,564,849,742
data/train/,1024,1024,,xmm_newton,524,228,924,419
data/train/,1024,1024,,xmm_newton,427,272,561,434
data/train/,1024,1024,,xmm_newton,259,493,451,700
data/train/,1024,1024,,xmm_newton,174,429,572,908
data/train/,1024,1024,,xmm_newton,634,532,681,651
data/train/,1024,1024,,xmm_newton,636,724,886,883
data/train/,1024,1024,,xmm_newton,638,354,939,479
data/train/,1024,1024,,xmm_newton,240,133,451,291
data/train/,1024,1024,,xmm_newton,190,415,430,532
data/train/,1024,1024,,xmm_newton,311,570,496,662
data/train/,1024,1024,,xmm_newton,677,156,880,315
data/train/,1024,1024,,xmm_newton,362,458,699,749
data/train/,1024,1024,,xmm_newton,207,658,363,756
data/train/,1024,1024,,xmm_newton,711,510,858,693
data/train/,1024,1024,,xmm_newton,265,522,376,751
data/train/,1024,1024,,xmm_newton,307,259,414,424
data/train/,1024,1024,,xmm_newton,559,578,629,800
data/train/,1024,1024,,xmm_newton,260,471,434,585
data/train/,1024,1024,,xmm_newton,717,188,920,328
data/train/,1024,1024,,xmm_newton,691,306,803,352
data/train/,1024,1024,,xmm_newton,537,327,603,538
data/train/,1024,1024,,xmm_newton,60,33,724,581
data/train/,1024,1024,,xmm_newton,647,355,749,490
data/train/,1024,1024,,xmm_newton,435,157,799,548
data/train/,1024,1024,,xmm_newton,382,440,686,672
data/train/,1024,1024,,xmm_newton,78,473,560,742
data/train/,1024,1024,,xmm_newton,567,254,789,377
data/train/,1024,1024,,xmm_newton,663,251,743,421
data/train/,1024,1024,,xmm_newton,287,460,606,930
data/train/,1024,1024,,xmm_newton,0,284,188,497
data/train/,1024,1024,,xmm_newton,184,511,340,589
data/train/,1024,1024,,xmm_newton,325,485,393,638
data/train/,1024,1024,,xmm_newton,326,453,445,555
data/train/,1024,1024,,xmm_newton,237,661,308,757
data/train/,1024,1024,,xmm_newton,535,229,635,380
data/train/,1024,1024,,xmm_newton,8,491,854,1024
data/train/,1024,1024,,xmm_newton,0,552,676,908
data/train/,1024,1024,,xmm_newton,195,0,778,552
data/train/,1024,1024,,xmm_newton,244,595,298,783
data/train/,1024,1024,,xmm_newton,274,0,951,794
data/train/,1024,1024,,xmm_newton,767,754,935,938
data/train/,1024,1024,,xmm_newton,534,561,686,626
data/train/,1024,1024,,xmm_newton,343,522,715,1024
data/train/,1024,1024,,xmm_newton,67,575,298,810
data/train/,1024,1024,,xmm_newton,555,368,751,701
data/train/,1024,1024,,xmm_newton,38,0,545,675
data/train/,1024,1024,,xmm_newton,619,385,725,520
data/train/,1024,1024,,xmm_newton,137,307,377,508
data/train/,1024,1024,,xmm_newton,105,666,401,1024
data/train/,1024,1024,,xmm_newton,588,489,714,672
data/train/,1024,1024,,xmm_newton,293,330,1024,673
data/train/,1024,1024,,xmm_newton,235,260,412,396
data/train/,1024,1024,,xmm_newton,163,300,680,996
data/train/,1024,1024,,xmm_newton,211,631,369,733
data/train/,1024,1024,,xmm_newton,604,277,736,486
data/train/,1024,1024,,xmm_newton,374,220,501,421
data/train/,1024,1024,,xmm_newton,274,696,449,756
data/train/,1024,1024,,xmm_newton,333,276,426,470
data/train/,1024,1024,,xmm_newton,370,532,1024,824
data/train/,1024,1024,,xmm_newton,228,68,688,775
data/train/,1024,1024,,xmm_newton,506,443,782,723
data/train/,1024,1024,,xmm_newton,229,481,373,580
data/train/,1024,1024,,xmm_newton,542,567,732,732
data/train/,1024,1024,,xmm_newton,393,803,615,898
data/train/,1024,1024,,xmm_newton,412,400,583,493
data/train/,1024,1024,,xmm_newton,79,218,259,354
data/train/,1024,1024,,xmm_newton,313,191,452,632
data/train/,1024,1024,,xmm_newton,242,600,415,781
data/train/,1024,1024,,xmm_newton,346,122,523,293
data/train/,1024,1024,,xmm_newton,423,787,625,869
data/train/,1024,1024,,xmm_newton,351,263,516,339
data/train/,1024,1024,,xmm_newton,470,474,577,570
data/train/,1024,1024,,xmm_newton,577,575,683,757
data/train/,1024,1024,,xmm_newton,504,289,594,442
data/train/,1024,1024,,xmm_newton,0,462,562,872
data/train/,1024,1024,,xmm_newton,539,657,738,880
data/train/,1024,1024,,xmm_newton,132,838,306,942
data/train/,1024,1024,,xmm_newton,690,387,852,567
data/train/,1024,1024,,xmm_newton,393,207,503,352
data/train/,1024,1024,,xmm_newton,557,122,842,525
data/train/,1024,1024,,xmm_newton,168,144,288,303
data/train/,1024,1024,,xmm_newton,508,506,815,709
data/train/,1024,1024,,xmm_newton,270,556,484,697
data/train/,1024,1024,,xmm_newton,383,367,701,772
data/train/,1024,1024,,xmm_newton,385,99,514,468
data/train/,1024,1024,,xmm_newton,670,491,893,610
data/train/,1024,1024,,xmm_newton,459,524,650,778
data/train/,1024,1024,,xmm_newton,0,0,481,1024
data/train/,1024,1024,,xmm_newton,509,325,602,529
data/train/,1024,1024,,xmm_newton,303,402,442,584
data/train/,1024,1024,,xmm_newton,531,670,759,927
data/train/,1024,1024,,xmm_newton,197,166,432,404
data/train/,1024,1024,,xmm_newton,413,115,819,783
data/train/,1024,1024,,xmm_newton,516,246,1024,738
data/train/,1024,1024,,xmm_newton,13,376,397,871
data/train/,1024,1024,,xmm_newton,187,424,428,550
data/train/,1024,1024,,xmm_newton,509,492,623,595
data/train/,1024,1024,,xmm_newton,519,291,1024,549
data/train/,1024,1024,,xmm_newton,187,724,243,925
data/train/,1024,1024,,xmm_newton,381,352,610,682
data/train/,1024,1024,,xmm_newton,692,546,801,654
data/train/,1024,1024,,xmm_newton,250,560,441,740
data/train/,1024,1024,,xmm_newton,564,485,795,749
data/train/,1024,1024,,xmm_newton,290,316,398,435
data/train/,1024,1024,,xmm_newton,588,543,648,762
data/train/,1024,1024,,xmm_newton,457,542,685,648
data/train/,1024,1024,,xmm_newton,368,517,663,679
data/train/,1024,1024,,xmm_newton,553,582,679,943
data/train/,1024,1024,,xmm_newton,107,563,329,751
data/train/,1024,1024,,xmm_newton,378,250,666,487
data/train/,1024,1024,,xmm_newton,540,586,662,714
data/train/,1024,1024,,xmm_newton,422,346,592,485
data/train/,1024,1024,,xmm_newton,142,586,295,720
data/train/,1024,1024,,xmm_newton,317,166,662,571
data/train/,1024,1024,,xmm_newton,182,226,444,856
data/train/,1024,1024,,xmm_newton,335,256,597,359
data/train/,1024,1024,,xmm_newton,249,701,414,865
data/train/,1024,1024,,xmm_newton,256,682,406,773
data/train/,1024,1024,,xmm_newton,221,300,1012,856
data/train/,1024,1024,,xmm_newton,573,671,718,727
data/train/,1024,1024,,xmm_newton,297,15,504,451
data/train/,1024,1024,,xmm_newton,187,645,646,994
data/train/,1024,1024,,xmm_newton,585,248,650,404
data/train/,1024,1024,,xmm_newton,381,617,596,709
data/train/,1024,1024,,xmm_newton,400,518,486,661
data/train/,1024,1024,,xmm_newton,243,407,336,545
data/train/,1024,1024,,xmm_newton,563,335,682,512
data/train/,1024,1024,,xmm_newton,299,491,466,570
data/train/,1024,1024,,xmm_newton,363,309,624,740
data/train/,1024,1024,,xmm_newton,52,0,483,352
data/train/,1024,1024,,xmm_newton,710,675,825,842
data/train/,1024,1024,,xmm_newton,467,257,840,707
data/train/,1024,1024,,xmm_newton,90,358,318,518
data/train/,1024,1024,,xmm_newton,381,618,560,787
data/train/,1024,1024,,xmm_newton,383,90,682,249
data/train/,1024,1024,,xmm_newton,103,333,244,454
data/train/,1024,1024,,xmm_newton,239,225,416,346
data/train/,1024,1024,,xmm_newton,460,482,856,920
data/train/,1024,1024,,xmm_newton,444,553,616,661
data/train/,1024,1024,,xmm_newton,182,281,882,734
data/train/,1024,1024,,xmm_newton,422,268,644,726
data/train/,1024,1024,,xmm_newton,114,228,560,696
data/train/,1024,1024,,xmm_newton,365,0,799,956
data/train/,1024,1024,,xmm_newton,625,472,785,537
data/train/,1024,1024,,xmm_newton,24,311,233,399
data/train/,1024,1024,,xmm_newton,308,483,1024,908
data/train/,1024,1024,,xmm_newton,339,480,481,753
data/train/,1024,1024,,xmm_newton,682,89,933,187
data/train/,1024,1024,,xmm_newton,348,176,502,327
data/train/,1024,1024,,xmm_newton,488,342,636,522
data/train/,1024,1024,,xmm_newton,398,450,553,543
data/train/,1024,1024,,xmm_newton,465,455,589,675
data/train/,1024,1024,,xmm_newton,409,523,646,1024
data/train/,1024,1024,,xmm_newton,450,512,579,724
data/train/,1024,1024,,xmm_newton,486,453,754,804
data/train/,1024,1024,,xmm_newton,496,496,582,630
data/train/,1024,1024,,xmm_newton,523,355,799,628
data/train/,1024,1024,,xmm_newton,675,255,771,402
data/train/,1024,1024,,xmm_newton,372,417,541,510
data/train/,1024,1024,,xmm_newton,606,494,756,717
data/train/,1024,1024,,xmm_newton,292,834,1024,1024
data/train/,1024,1024,,xmm_newton,0,0,834,901
data/train/,1024,1024,,xmm_newton,0,133,744,1024
data/train/,1024,1024,,xmm_newton,647,117,850,409
data/train/,1024,1024,,xmm_newton,523,407,705,548
data/train/,1024,1024,,xmm_newton,453,641,587,743
data/train/,1024,1024,,xmm_newton,331,445,507,654
data/train/,1024,1024,,xmm_newton,227,359,398,755
data/train/,1024,1024,,xmm_newton,245,137,437,426
data/train/,1024,1024,,xmm_newton,699,535,886,686
data/train/,1024,1024,,xmm_newton,184,442,667,1024
data/train/,1024,1024,,xmm_newton,278,483,397,638
data/train/,1024,1024,,xmm_newton,200,170,486,501
data/train/,1024,1024,,xmm_newton,363,283,1024,1024
data/train/,1024,1024,,xmm_newton,337,591,516,718
data/train/,1024,1024,,xmm_newton,269,355,425,419
data/train/,1024,1024,,xmm_newton,704,590,880,746
data/train/,1024,1024,,xmm_newton,406,187,776,356
data/train/,1024,1024,,xmm_newton,179,438,676,731
data/train/,1024,1024,,xmm_newton,104,318,752,756
data/train/,1024,1024,,xmm_newton,710,388,924,465
data/train/,1024,1024,,xmm_newton,268,225,492,481
data/train/,1024,1024,,xmm_newton,317,513,563,678
data/train/,1024,1024,,xmm_newton,339,131,625,506
data/train/,1024,1024,,xmm_newton,225,299,436,377
data/train/,1024,1024,,xmm_newton,731,247,885,482
data/train/,1024,1024,,xmm_newton,402,536,670,678
data/train/,1024,1024,,xmm_newton,0,63,967,811
data/train/,1024,1024,,xmm_newton,277,363,375,483
data/train/,1024,1024,,xmm_newton,0,316,421,723
data/train/,1024,1024,,xmm_newton,316,516,505,592
data/train/,1024,1024,,xmm_newton,455,236,708,688
data/train/,1024,1024,,xmm_newton,399,300,876,437
data/train/,1024,1024,,xmm_newton,150,155,321,390
data/train/,1024,1024,,xmm_newton,452,0,904,507
data/train/,1024,1024,,xmm_newton,494,319,768,463
data/train/,1024,1024,,xmm_newton,126,187,447,545
data/train/,1024,1024,,xmm_newton,291,401,447,609
data/train/,1024,1024,,xmm_newton,0,542,855,1024
data/train/,1024,1024,,xmm_newton,358,594,445,679
data/train/,1024,1024,,xmm_newton,754,412,812,606
data/train/,1024,1024,,xmm_newton,412,282,547,665
data/train/,1024,1024,,xmm_newton,542,298,757,457
data/train/,1024,1024,,xmm_newton,229,106,674,391
data/train/,1024,1024,,xmm_newton,669,720,847,815
data/train/,1024,1024,,xmm_newton,483,170,728,459
data/train/,1024,1024,,xmm_newton,292,509,583,815
data/train/,1024,1024,,xmm_newton,0,287,543,1024
data/train/,1024,1024,,xmm_newton,303,332,1024,1024
data/train/,1024,1024,,xmm_newton,499,301,583,447
data/train/,1024,1024,,xmm_newton,388,600,481,747
data/train/,1024,1024,,xmm_newton,318,411,463,477
data/train/,1024,1024,,xmm_newton,128,236,269,387
data/train/,1024,1024,,xmm_newton,509,503,762,699
data/train/,1024,1024,,xmm_newton,516,454,736,776
data/train/,1024,1024,,xmm_newton,232,663,403,790
data/train/,1024,1024,,xmm_newton,466,408,836,1024
data/train/,1024,1024,,xmm_newton,393,446,507,586
data/train/,1024,1024,,xmm_newton,710,496,815,826
data/train/,1024,1024,,xmm_newton,47,0,797,533
data/train/,1024,1024,,xmm_newton,472,595,952,878
data/train/,1024,1024,,xmm_newton,389,595,574,893
data/train/,1024,1024,,xmm_newton,177,430,304,624
data/train/,1024,1024,,xmm_newton,184,174,327,416
data/train/,1024,1024,,xmm_newton,194,472,605,796
data/train/,1024,1024,,xmm_newton,347,301,525,467
data/train/,1024,1024,,xmm_newton,441,602,643,729
data/train/,1024,1024,,xmm_newton,527,17,668,410
data/train/,1024,1024,,xmm_newton,289,316,898,745
data/train/,1024,1024,,xmm_newton,409,217,820,594
data/train/,1024,1024,,xmm_newton,667,501,735,616
data/train/,1024,1024,,xmm_newton,630,663,774,861
data/train/,1024,1024,,xmm_newton,561,211,855,559
data/train/,1024,1024,,xmm_newton,353,465,503,549
data/train/,1024,1024,,xmm_newton,315,175,540,259
data/train/,1024,1024,,xmm_newton,760,151,860,298
data/train/,1024,1024,,xmm_newton,420,672,1010,926
data/train/,1024,1024,,xmm_newton,682,655,779,760
data/train/,1024,1024,,xmm_newton,0,232,683,775
data/train/,1024,1024,,xmm_newton,516,341,664,491
data/train/,1024,1024,,xmm_newton,643,248,766,347
data/train/,1024,1024,,xmm_newton,347,0,733,684
data/train/,1024,1024,,xmm_newton,689,805,977,992
data/train/,1024,1024,,xmm_newton,505,653,645,731
data/train/,1024,1024,,xmm_newton,483,591,645,872
data/train/,1024,1024,,xmm_newton,376,552,593,896
data/train/,1024,1024,,xmm_newton,226,306,301,401
data/train/,1024,1024,,xmm_newton,488,147,831,337
data/train/,1024,1024,,xmm_newton,644,532,809,628
data/train/,1024,1024,,xmm_newton,497,637,560,836
data/train/,1024,1024,,xmm_newton,541,376,724,453
data/train/,1024,1024,,xmm_newton,548,402,839,641
data/train/,1024,1024,,xmm_newton,364,331,489,383
data/train/,1024,1024,,xmm_newton,624,676,765,770
data/train/,1024,1024,,xmm_newton,465,676,651,868
data/train/,1024,1024,,xmm_newton,404,685,605,793
data/train/,1024,1024,,xmm_newton,213,407,413,583
data/train/,1024,1024,,xmm_newton,693,663,802,782
data/train/,1024,1024,,xmm_newton,250,313,387,644
data/train/,1024,1024,,xmm_newton,445,246,628,578
data/train/,1024,1024,,xmm_newton,493,0,913,921
data/train/,1024,1024,,xmm_newton,210,782,399,979
data/train/,1024,1024,,xmm_newton,485,183,561,322
data/train/,1024,1024,,xmm_newton,645,464,764,671
data/train/,1024,1024,,xmm_newton,77,457,224,753
data/train/,1024,1024,,xmm_newton,485,374,559,465
data/train/,1024,1024,,xmm_newton,219,470,430,554
data/train/,1024,1024,,xmm_newton,0,0,812,495
data/train/,1024,1024,,xmm_newton,140,503,867,1024
data/train/,1024,1024,,xmm_newton,198,299,328,402
data/train/,1024,1024,,xmm_newton,675,610,836,691
data/train/,1024,1024,,xmm_newton,641,172,864,319
data/train/,1024,1024,,xmm_newton,163,0,274,273
data/train/,1024,1024,,xmm_newton,100,236,735,1024
data/train/,1024,1024,,xmm_newton,326,463,794,934
data/train/,1024,1024,,xmm_newton,233,248,1024,1015
data/train/,1024,1024,,xmm_newton,569,538,729,756
data/train/,1024,1024,,xmm_newton,629,480,748,622
